t_tot_center,best_t_tot,best_amp,best_w_d,best_value,amp_idx,wd_idx,amp_lower,amp_upper,w_d_lower,w_d_upper,t_tot_lower,t_tot_upper
77.5,76.25022836724412,12.843876043019282,0.004296334850895378,0.988832833083843,1,4,10.666666666666666,13.333333333333332,0.00416,0.0045,76.25,78.75
112.5,113.74999999995369,13.840778378689704,0.004159999999996243,1.2241856984148778,2,3,13.333333333333332,16.0,0.0038199999999999996,0.00416,111.25,113.75
72.5,71.25000341012417,8.840959570615,0.004160002196569489,1.4983115831527734,0,4,8.0,10.666666666666666,0.00416,0.0045,71.25,73.75
107.5,108.74999999284779,8.000000000108173,0.003448425221081385,1.620476167351427,0,1,8.0,10.666666666666666,0.00314,0.0034799999999999996,106.25,108.75
100.0,99.3066724658347,19.298710036569,0.003071276732122506,0.33319575274460106,4,0,18.666666666666664,21.333333333333332,0.0028,0.00314,98.75,101.25
57.5,56.25002894387317,10.656413116931807,0.0035133188811009406,0.24172540121034689,0,2,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,56.25,58.75
60.0,60.440027246188585,21.576697984695222,0.003148784291731475,0.0028450666341932,5,1,21.333333333333332,24.0,0.00314,0.0034799999999999996,58.75,61.25
67.5,66.5249068932951,18.123241442644883,0.0031297345618174995,0.00923722295137721,3,0,16.0,18.666666666666664,0.0028,0.00314,66.25,68.75
72.5,72.39398186087217,19.872524276535273,0.0031283410440645517,0.011987597148894195,4,0,18.666666666666664,21.333333333333332,0.0028,0.00314,71.25,73.75
75.0,74.53714542198858,15.943787163527537,0.0034332273044696314,0.10477917724500219,2,1,13.333333333333332,16.0,0.00314,0.0034799999999999996,73.75,76.25
82.5,81.71381973801729,15.827532803041743,0.003808888498495941,0.37561590211965085,2,2,13.333333333333332,16.0,0.0034799999999999996,0.0038199999999999996,81.25,83.75
85.0,85.1663821683062,20.574035050843925,0.004159998782056071,0.08601561124581517,4,3,18.666666666666664,21.333333333333332,0.0038199999999999996,0.00416,83.75,86.25
90.0,90.81367272354298,16.43766600697221,0.004070902613095402,0.4396176908698387,3,3,16.0,18.666666666666664,0.0038199999999999996,0.00416,88.75,91.25
97.5,97.39262597570756,21.78283091681262,0.0035365590604870202,0.1828142073154874,5,2,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,96.25,98.75
117.5,118.7499999999031,9.905170653654462,0.003889365445339014,1.6910172019181116,0,3,8.0,10.666666666666666,0.0038199999999999996,0.00416,116.25,118.75
70.0,68.75000694596552,10.666664211801631,0.0031151711327483626,0.5441172333406818,0,0,8.0,10.666666666666666,0.0028,0.00314,68.75,71.25
120.0,118.75000000415558,14.156054354282873,0.0042120243001547205,1.015536356784412,2,4,13.333333333333332,16.0,0.00416,0.0045,118.75,121.25
52.5,51.81273495150724,14.022125409035718,0.003914569522318783,0.009868344344301803,2,3,13.333333333333332,16.0,0.0038199999999999996,0.00416,51.25,53.75
55.0,56.249999163485114,18.723942676382592,0.003606652812262024,0.0006360557551660124,4,2,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,53.75,56.25
110.0,109.74696492969245,18.666680674697194,0.003519995163059372,0.6076992272592381,4,2,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,108.75,111.25
62.5,61.25000213298231,13.240214969950928,0.0032254960294802702,0.0743410729278226,1,1,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,61.25,63.75
102.5,101.60326826754405,15.999588437752063,0.003321972845056391,0.9657116014648266,2,1,13.333333333333332,16.0,0.00314,0.0034799999999999996,101.25,103.75
95.0,93.75000013180498,13.333333332496734,0.003744695651184861,1.4891216799919484,1,2,10.666666666666666,13.333333333333332,0.0034799999999999996,0.0038199999999999996,93.75,96.25
107.5,106.84910359622799,19.345726506096927,0.004239032723251762,0.283246650710496,4,4,18.666666666666664,21.333333333333332,0.00416,0.0045,106.25,108.75
87.5,88.74999999998622,10.061841361718276,0.004159999999999811,1.6790175050462042,0,3,8.0,10.666666666666666,0.0038199999999999996,0.00416,86.25,88.75
65.0,64.2017718444105,17.242243148365258,0.004172013027175831,0.02161786420322273,3,4,16.0,18.666666666666664,0.00416,0.0045,63.75,66.25
70.0,69.83062790069027,19.576929560950813,0.0042921168938889025,0.03754672016229333,4,4,18.666666666666664,21.333333333333332,0.00416,0.0045,68.75,71.25
60.0,58.88275376116587,13.373148211598314,0.004201452206788891,0.0894076310267564,2,4,13.333333333333332,16.0,0.00416,0.0045,58.75,61.25
110.0,109.02328442945067,21.33338406076067,0.0041950951797622826,0.680328625612785,5,4,21.333333333333332,24.0,0.00416,0.0045,108.75,111.25
115.0,113.75074282818426,16.294167041485064,0.0033376476686521436,0.8380274132142608,3,1,16.0,18.666666666666664,0.00314,0.0034799999999999996,113.75,116.25
75.0,75.1575804501411,21.58208428536123,0.004276581216687956,0.07345290093437042,5,4,21.333333333333332,24.0,0.00416,0.0045,73.75,76.25
120.0,118.75592150698591,17.09631808651459,0.003745853861167872,0.9108501831391445,3,2,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,118.75,121.25
107.5,107.1423598623613,21.333345142634435,0.0034828288378247504,0.23771193800531992,5,2,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,106.25,108.75
100.0,98.7500000101697,13.333333333290218,0.0038381736955221267,1.4733574506813227,1,3,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,98.75,101.25
90.0,88.95356695626069,9.190416422866718,0.003818366281861211,1.682345427782641,0,2,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,88.75,91.25
82.5,81.2500203072503,12.972065662316092,0.0041128642084962905,1.1701253614509233,1,3,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,81.25,83.75
75.0,74.05033322835503,13.118086045143478,0.0031399597544738427,0.2637754322423939,1,0,10.666666666666666,13.333333333333332,0.0028,0.00314,73.75,76.25
50.0,49.816905154064976,21.366234686886802,0.003593580510769806,0.018191154052583328,5,2,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,48.75,51.25
67.5,66.2500709987173,10.62644166938885,0.003436283454332298,0.5609748113584059,0,1,8.0,10.666666666666666,0.00314,0.0034799999999999996,66.25,68.75
57.5,57.27566199119734,16.323875694961004,0.003828940585655512,0.004828630400523722,3,3,16.0,18.666666666666664,0.0038199999999999996,0.00416,56.25,58.75
100.0,98.9325522195353,13.257699716575248,0.0029579272138922645,0.9571942593875398,1,0,10.666666666666666,13.333333333333332,0.0028,0.00314,98.75,101.25
82.5,82.53339780763694,21.591904263352156,0.0030877959181824506,0.02811366932657393,5,0,21.333333333333332,24.0,0.0028,0.00314,81.25,83.75
85.0,84.62634578521444,16.272530316683632,0.0034620486121950894,0.2658499847110734,3,1,16.0,18.666666666666664,0.00314,0.0034799999999999996,83.75,86.25
90.0,89.21845350205489,18.886437912913284,0.003471748023816961,0.2586695388033479,4,1,18.666666666666664,21.333333333333332,0.00314,0.0034799999999999996,88.75,91.25
107.5,107.36179988350843,21.91832071623522,0.0034131900389863783,0.1626476497524057,5,1,21.333333333333332,24.0,0.00314,0.0034799999999999996,106.25,108.75
102.5,102.92193676113234,18.36204726915528,0.004204978226305651,0.32350793062342725,3,4,16.0,18.666666666666664,0.00416,0.0045,101.25,103.75
97.5,96.58685212812401,15.796532302666098,0.003104087977636065,0.5362807162956258,2,0,13.333333333333332,16.0,0.0028,0.00314,96.25,98.75
115.0,113.7500012687151,16.661135705981014,0.0034800134643606247,1.1119445103815884,3,2,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,113.75,116.25
60.0,59.163168518713796,13.429936949717979,0.003872423209369324,0.07298583881742957,2,3,13.333333333333332,16.0,0.0038199999999999996,0.00416,58.75,61.25
50.0,48.890519232103095,12.651783959239914,0.003361348559114586,0.01122141397676718,1,1,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,48.75,51.25
120.0,120.3974102750944,18.6666662348764,0.0034799819220518156,0.692479436452019,3,1,16.0,18.666666666666664,0.00314,0.0034799999999999996,118.75,121.25
67.5,67.34159287758702,19.70085651808111,0.00381390541387649,0.006345480266995801,4,2,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,66.25,68.75
72.5,72.51417404000637,18.43142189288196,0.0037822891571736203,0.03886026876523926,3,2,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,71.25,73.75
75.0,74.98402962471239,21.34630704094635,0.00412982836797073,0.05674170387545964,5,3,21.333333333333332,24.0,0.0038199999999999996,0.00416,73.75,76.25
57.5,57.448747453004415,16.644351283644816,0.004196575828072383,0.005341550772548563,3,4,16.0,18.666666666666664,0.00416,0.0045,56.25,58.75
82.5,81.87099517388681,13.333333333239045,0.0044999999998534225,1.1943979053215996,1,4,10.666666666666666,13.333333333333332,0.00416,0.0045,81.25,83.75
102.5,102.33636167523245,15.999999532581286,0.0035134390196134117,0.8341985918812311,2,2,13.333333333333332,16.0,0.0034799999999999996,0.0038199999999999996,101.25,103.75
87.5,86.25000000382062,10.666666666614935,0.004455493800013918,1.5899599379216494,0,4,8.0,10.666666666666666,0.00416,0.0045,86.25,88.75
115.0,113.7500000082255,14.274593415245265,0.004397033801945614,0.9416050972007248,2,4,13.333333333333332,16.0,0.00416,0.0045,113.75,116.25
110.0,109.53800383109237,18.847780003714604,0.0034018120735907417,0.37677515871432554,4,1,18.666666666666664,21.333333333333332,0.00314,0.0034799999999999996,108.75,111.25
117.5,118.74999994570683,10.666666665965412,0.0029175245691355494,1.665713462008278,0,0,8.0,10.666666666666666,0.0028,0.00314,116.25,118.75
52.5,51.9309931506405,13.51980395089573,0.0041940903783036845,0.021861405138075763,2,4,13.333333333333332,16.0,0.00416,0.0045,51.25,53.75
55.0,53.75003575100136,10.493272743097432,0.003453104876460237,0.19917387774761056,0,1,8.0,10.666666666666666,0.00314,0.0034799999999999996,53.75,56.25
62.5,62.697024114958836,21.436014694168083,0.003505391581471228,0.0004115808242865269,5,2,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,61.25,63.75
65.0,65.19871873067864,16.240360239089554,0.0038900259703551774,0.03677168174231332,3,3,16.0,18.666666666666664,0.0038199999999999996,0.00416,63.75,66.25
70.0,69.91656985202809,19.95844492841613,0.004118055869779452,0.01997952228396118,4,3,18.666666666666664,21.333333333333332,0.0038199999999999996,0.00416,68.75,71.25
77.5,76.96794360133238,15.704600963601411,0.0037698982318816847,0.20143489766177294,2,2,13.333333333333332,16.0,0.0034799999999999996,0.0038199999999999996,76.25,78.75
80.0,79.72127098454827,15.916094163482716,0.0034344893087756663,0.17498974722278937,2,1,13.333333333333332,16.0,0.00314,0.0034799999999999996,78.75,81.25
87.5,87.27931567554508,19.08426642296605,0.0030753789263340842,0.10103871709466031,4,0,18.666666666666664,21.333333333333332,0.0028,0.00314,86.25,88.75
92.5,92.54232753103757,17.140858974299945,0.0029885588592619408,0.24350498096956108,3,0,16.0,18.666666666666664,0.0028,0.00314,91.25,93.75
95.0,94.94285974095848,21.63849870964603,0.003470813343029991,0.2581806358650647,5,1,21.333333333333332,24.0,0.00314,0.0034799999999999996,93.75,96.25
100.0,98.93782042174955,18.983600959863068,0.00382437753793062,0.2989167909282544,4,3,18.666666666666664,21.333333333333332,0.0038199999999999996,0.00416,98.75,101.25
72.5,71.2500018535146,8.455393129493277,0.0039235563407859116,1.4890960971597884,0,3,8.0,10.666666666666666,0.0038199999999999996,0.00416,71.25,73.75
107.5,106.25006663330394,10.666665323165908,0.0037185253771343948,1.6644502374499592,0,2,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,106.25,108.75
50.0,48.750003048518906,13.501843747457148,0.0030874391466388777,0.0017840870098139719,2,0,13.333333333333332,16.0,0.0028,0.00314,48.75,51.25
57.5,57.93133921682591,18.851201657453906,0.003179534480821728,0.0004919483117900975,4,1,18.666666666666664,21.333333333333332,0.00314,0.0034799999999999996,56.25,58.75
60.0,59.71335830680197,12.85915695557595,0.0035315016709357603,0.09078331554809543,1,2,10.666666666666666,13.333333333333332,0.0034799999999999996,0.0038199999999999996,58.75,61.25
97.5,96.25034947857353,13.068519583939617,0.0032787185510637757,1.2348558655497852,1,1,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,96.25,98.75
110.0,110.94949186380785,9.9232556902682,0.0041639691263378594,1.721871613186858,0,4,8.0,10.666666666666666,0.00416,0.0045,108.75,111.25
85.0,83.75000020974005,10.653535638404499,0.0031399999820956124,1.2067250253269104,0,0,8.0,10.666666666666666,0.0028,0.00314,83.75,86.25
112.5,111.25020356137836,15.603480039124316,0.0028063636443616145,0.9763212480252786,2,0,13.333333333333332,16.0,0.0028,0.00314,111.25,113.75
85.0,84.90030497870569,19.81168618928358,0.004337150326753696,0.08570378834958431,4,4,18.666666666666664,21.333333333333332,0.00416,0.0045,83.75,86.25
90.0,89.24022966127654,16.88009398217635,0.004227996109403509,0.3466952666707525,3,4,16.0,18.666666666666664,0.00416,0.0045,88.75,91.25
105.0,104.41186719835119,18.52208360202628,0.0031310801966041653,0.6423832114570072,3,0,16.0,18.666666666666664,0.0028,0.00314,103.75,106.25
107.5,108.7499999920285,10.666666666839616,0.004184673065909365,1.76283274187021,1,4,10.666666666666666,13.333333333333332,0.00416,0.0045,106.25,108.75
110.0,108.75000000065698,11.3214216678728,0.00372714269957016,1.5807649085004702,1,2,10.666666666666666,13.333333333333332,0.0034799999999999996,0.0038199999999999996,108.75,111.25
80.0,80.24593269547465,21.637619191039903,0.0043644463178692285,0.04266403616859407,5,4,21.333333333333332,24.0,0.00416,0.0045,78.75,81.25
95.0,93.75008789894657,15.01595621735995,0.004163313616712114,0.9047878561425788,2,4,13.333333333333332,16.0,0.00416,0.0045,93.75,96.25
117.5,116.64762610258337,21.333406911163557,0.00382519490837219,0.2384951801155948,5,3,21.333333333333332,24.0,0.0038199999999999996,0.00416,116.25,118.75
92.5,91.25003153000094,10.472498142843067,0.003182263279081573,1.6213863103572717,0,1,8.0,10.666666666666666,0.00314,0.0034799999999999996,91.25,93.75
80.0,79.02420801677331,13.15822381555619,0.003139986336300997,0.3668769623287168,1,0,10.666666666666666,13.333333333333332,0.0028,0.00314,78.75,81.25
77.5,76.25002860870232,13.239630407733342,0.0040318994025814615,0.6217084074969967,1,3,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,76.25,78.75
52.5,52.6407147986541,21.573737694100217,0.0034455619189786334,0.013614789754589364,5,1,21.333333333333332,24.0,0.00314,0.0034799999999999996,51.25,53.75
65.0,63.75019201761309,10.641000601347296,0.0035399095745030735,0.4902724468887289,0,2,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,63.75,66.25
55.0,55.00333367118101,16.358947477241223,0.0031067061441383647,0.00012874801624669267,3,0,16.0,18.666666666666664,0.0028,0.00314,53.75,56.25
117.5,116.25016741996541,17.795166050141003,0.0037965015597444685,0.674551766703197,3,2,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,116.25,118.75
100.0,101.04429257006642,18.666666571936002,0.004221296063509809,0.3152388631583968,3,4,16.0,18.666666666666664,0.00416,0.0045,98.75,101.25
105.0,104.97301568856861,21.88447529966511,0.0034319522107666128,0.13517235890378718,5,1,21.333333333333332,24.0,0.00314,0.0034799999999999996,103.75,106.25
102.5,101.25004072905425,12.947181525960628,0.0030031329496278923,1.1572511438037545,1,0,10.666666666666666,13.333333333333332,0.0028,0.00314,101.25,103.75
72.5,71.2500028036824,12.835879914761566,0.00430385285853921,0.5942529194614629,1,4,10.666666666666666,13.333333333333332,0.00416,0.0045,71.25,73.75
72.5,72.46239235874313,21.809056313816154,0.003139543712423094,0.0035576840694788885,5,0,21.333333333333332,24.0,0.0028,0.00314,71.25,73.75
75.0,74.87751175987472,18.57912396147902,0.0034546161033729306,0.03906377825241619,3,1,16.0,18.666666666666664,0.00314,0.0034799999999999996,73.75,76.25
57.5,56.25000399034566,12.979411155431121,0.0035111373330935793,0.049819273403563735,1,2,10.666666666666666,13.333333333333332,0.0034799999999999996,0.0038199999999999996,56.25,58.75
60.0,60.010243190659075,18.81424266235991,0.0031759633406207174,5.219013715141507e-07,4,1,18.666666666666664,21.333333333333332,0.00314,0.0034799999999999996,58.75,61.25
67.5,66.25001949265908,15.94463844759954,0.003096401721058096,0.03176295151008332,2,0,13.333333333333332,16.0,0.0028,0.00314,66.25,68.75
90.0,91.24999905042087,14.596246505809662,0.004159999976060241,0.8867860510918999,2,3,13.333333333333332,16.0,0.0038199999999999996,0.00416,88.75,91.25
97.5,97.28780888041156,19.70260186358395,0.00353799160198065,0.2096681591186184,4,2,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,96.25,98.75
82.5,81.52386966690577,16.400454651828,0.003803348118479471,0.31284081302440636,3,2,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,81.25,83.75
85.0,85.24924127243757,21.479046554082252,0.004151726653434116,0.057282375423441334,5,3,21.333333333333332,24.0,0.0038199999999999996,0.00416,83.75,86.25
115.0,116.24999999967994,10.666666666607119,0.0029652833970815924,1.8102660407038123,0,0,8.0,10.666666666666666,0.0028,0.00314,113.75,116.25
92.5,92.51671429585214,21.893304240414672,0.0038005575309675924,0.09157346412192047,5,2,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,91.25,93.75
120.0,121.2184144284576,9.878020377303098,0.003820000025732858,1.6815943060259633,0,3,8.0,10.666666666666666,0.0038199999999999996,0.00416,118.75,121.25
95.0,94.37919890014935,17.970853939321735,0.003994310472157942,0.29896841663640805,3,3,16.0,18.666666666666664,0.0038199999999999996,0.00416,93.75,96.25
80.0,79.98596753191062,18.89076355722517,0.004149986951855072,0.21929418518169896,4,3,18.666666666666664,21.333333333333332,0.0038199999999999996,0.00416,78.75,81.25
112.5,112.15448160568376,18.853128875504748,0.0032942786438889247,0.3961614908572422,4,1,18.666666666666664,21.333333333333332,0.00314,0.0034799999999999996,111.25,113.75
117.5,116.25000000061954,14.214675971746615,0.004302533744563005,0.9788720646022842,2,4,13.333333333333332,16.0,0.00416,0.0045,116.25,118.75
87.5,86.25001761308724,13.985220054069142,0.003619280873698418,0.739651771862849,2,2,13.333333333333332,16.0,0.0034799999999999996,0.0038199999999999996,86.25,88.75
100.0,99.97105795247799,15.999997631477493,0.0035056391505394473,0.8826845129144034,2,2,13.333333333333332,16.0,0.0034799999999999996,0.0038199999999999996,98.75,101.25
70.0,69.40047986935566,15.92117068810541,0.003474378197871988,0.06124923646808114,2,1,13.333333333333332,16.0,0.00314,0.0034799999999999996,68.75,71.25
77.5,77.3609239674024,18.83160195710203,0.0030942930178205924,0.040374127808069774,4,0,18.666666666666664,21.333333333333332,0.0028,0.00314,76.25,78.75
62.5,61.250004251038156,16.23024151772634,0.002954659031403216,0.008082816351110966,3,0,16.0,18.666666666666664,0.0028,0.00314,61.25,63.75
52.5,51.25000713626491,10.586342023889724,0.0036269686431829777,0.1510233307291473,0,2,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,51.25,53.75
65.0,65.43245401221952,21.385483470736787,0.003168121734968708,9.64387670503176e-07,5,1,21.333333333333332,24.0,0.00314,0.0034799999999999996,63.75,66.25
77.5,76.25000000000249,9.167335472569905,0.004160000000000392,1.5934410758136452,0,4,8.0,10.666666666666666,0.00416,0.0045,76.25,78.75
110.0,109.17140791006884,15.372767724298166,0.002800018326604823,0.8869649099554968,2,0,13.333333333333332,16.0,0.0028,0.00314,108.75,111.25
75.0,74.47571676153281,19.48590802819145,0.00429199271195581,0.11641700573929281,4,4,18.666666666666664,21.333333333333332,0.00416,0.0045,73.75,76.25
112.5,111.60229763991177,9.878459102304765,0.004160601070815782,1.721954165696681,0,4,8.0,10.666666666666666,0.00416,0.0045,111.25,113.75
60.0,59.39184070269445,16.015316458047433,0.004222616987511972,0.017247311967509827,3,4,16.0,18.666666666666664,0.00416,0.0045,58.75,61.25
105.0,103.80685417931184,10.666579561011655,0.003791233020259322,1.6322622268997593,0,2,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,103.75,106.25
102.5,101.35357305222036,18.668966338975704,0.003820213743945001,0.49173134480645403,4,3,18.666666666666664,21.333333333333332,0.0038199999999999996,0.00416,101.25,103.75
82.5,82.18761247250745,9.339607415650665,0.0041077150972539155,1.6232084604234085,0,3,8.0,10.666666666666666,0.0038199999999999996,0.00416,81.25,83.75
90.0,88.75000176644899,13.029438978298716,0.0034949411924184155,0.9979606780387176,1,2,10.666666666666666,13.333333333333332,0.0034799999999999996,0.0038199999999999996,88.75,91.25
50.0,50.90208054069101,18.7276934939669,0.0035959354277004404,0.006788823911143367,4,2,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,48.75,51.25
67.5,66.40305739023404,13.324943210521923,0.00343737008765269,0.144422518076812,1,1,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,66.25,68.75
57.5,56.78749509190839,13.643241420328602,0.003902129601167164,0.04431117280662816,2,3,13.333333333333332,16.0,0.0038199999999999996,0.00416,56.25,58.75
75.0,74.84418375995584,10.54855355673412,0.0031059569020126603,0.7869830056532301,0,0,8.0,10.666666666666666,0.0028,0.00314,73.75,76.25
120.0,119.63041733494906,23.871036014533598,0.0029880930979618034,0.15903667606325897,5,0,21.333333333333332,24.0,0.0028,0.00314,118.75,121.25
52.5,52.40637236558356,16.165840717203984,0.0038406209567398886,1.697299801053503e-06,3,3,16.0,18.666666666666664,0.0038199999999999996,0.00416,51.25,53.75
55.0,56.24999851887433,21.446727627097175,0.003608558365589138,0.006324481197677653,5,2,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,53.75,56.25
115.0,114.57573594638878,21.47850894991256,0.0038417378180113444,0.13248452483708703,5,3,21.333333333333332,24.0,0.0038199999999999996,0.00416,113.75,116.25
62.5,61.25000205765386,10.469368700452215,0.003198210869638665,0.3645889906618427,0,1,8.0,10.666666666666666,0.00314,0.0034799999999999996,61.25,63.75
112.5,111.25000000055235,11.28299940463617,0.003645506492050479,1.5947643161857852,1,2,10.666666666666666,13.333333333333332,0.0034799999999999996,0.0038199999999999996,111.25,113.75
70.0,68.75007469587466,13.305586943304107,0.0031115353490696303,0.15459023368011343,1,0,10.666666666666666,13.333333333333332,0.0028,0.00314,68.75,71.25
87.5,88.74999999889218,13.24197383015991,0.004159999999988877,1.3866037108606408,1,3,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,86.25,88.75
105.0,106.24999998160833,13.333333333254089,0.004402810306764317,1.3544874828753692,1,4,10.666666666666666,13.333333333333332,0.00416,0.0045,103.75,106.25
95.0,96.24999999996218,9.646358870767171,0.0038199999999993023,1.6871135879449883,0,2,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,93.75,96.25
107.5,107.10170539946152,18.64697963021573,0.003057098693414044,0.6828647741446334,3,0,16.0,18.666666666666664,0.0028,0.00314,106.25,108.75
70.0,69.9744555957215,22.14876727567913,0.004361191613870004,0.01948011724787875,5,4,21.333333333333332,24.0,0.00416,0.0045,68.75,71.25
65.0,63.81369700278017,13.464606266011081,0.004190514256629435,0.16167605806900603,2,4,13.333333333333332,16.0,0.00416,0.0045,63.75,66.25
65.0,64.92557058256553,21.527841711798114,0.004164028224109129,0.0003334176175245953,5,4,21.333333333333332,24.0,0.00416,0.0045,63.75,66.25
70.0,69.35936483851917,15.84902478518209,0.004300774864140568,0.13796021819592696,2,4,13.333333333333332,16.0,0.00416,0.0045,68.75,71.25
92.5,91.25000002004592,13.333333333005577,0.004103623594307408,1.3681155204172617,1,3,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,91.25,93.75
105.0,104.74993288913453,19.051231071435826,0.0035083224175773363,0.29392093555288923,4,2,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,103.75,106.25
80.0,78.75000000413986,10.666666666288645,0.0036479517646183747,1.3147808893665363,0,2,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,78.75,81.25
102.5,101.25043651165859,10.66666646265649,0.003879074466078658,1.649534244667178,0,3,8.0,10.666666666666666,0.0038199999999999996,0.00416,101.25,103.75
77.5,76.34409113342372,10.665206834892162,0.0033816263666354733,0.988853491269345,0,1,8.0,10.666666666666666,0.00314,0.0034799999999999996,76.25,78.75
55.0,53.750001255023555,13.39804099133912,0.0036524582859798612,0.024537217836108266,2,2,13.333333333333332,16.0,0.0034799999999999996,0.0038199999999999996,53.75,56.25
117.5,116.3844266306083,15.999998740033488,0.0032218482367004043,0.9397305650872894,2,1,13.333333333333332,16.0,0.00314,0.0034799999999999996,116.25,118.75
65.0,63.750000440855196,12.829318767925557,0.0029346596619807376,0.10069414256855316,1,0,10.666666666666666,13.333333333333332,0.0028,0.00314,63.75,66.25
52.5,53.62883396428505,18.750525082190535,0.0038424991499246,0.002347776553408388,4,3,18.666666666666664,21.333333333333332,0.0038199999999999996,0.00416,51.25,53.75
112.5,111.25000036807127,18.9834667976807,0.004160000031379472,0.6082894243093018,4,4,18.666666666666664,21.333333333333332,0.00416,0.0045,111.25,113.75
72.5,71.99707879395852,13.21705884230152,0.0034799786792054847,0.25811377298776106,1,1,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,71.25,73.75
60.0,58.75003989093861,10.59617017651967,0.003065359345041514,0.2515296323436558,0,0,8.0,10.666666666666666,0.0028,0.00314,58.75,61.25
57.5,57.58026416370408,21.740759269398495,0.003856820201699004,0.004558330229315927,5,3,21.333333333333332,24.0,0.0038199999999999996,0.00416,56.25,58.75
50.0,51.24999648551602,16.042965324687202,0.003628233278595563,6.54405142687027e-05,3,2,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,48.75,51.25
97.5,96.72103049284358,10.666619032460687,0.0040359253353428656,1.6324448980515927,0,3,8.0,10.666666666666666,0.0038199999999999996,0.00416,96.25,98.75
85.0,83.75014875313097,12.920778461507563,0.0037908511120062238,1.0122570292759425,1,2,10.666666666666666,13.333333333333332,0.0034799999999999996,0.0038199999999999996,83.75,86.25
105.0,105.0005504061164,21.92917725915128,0.004198226040293787,0.03190393984307499,5,4,21.333333333333332,24.0,0.00416,0.0045,103.75,106.25
100.0,99.00617151607455,18.505934602659156,0.0031666844861497094,0.4492904040316814,3,1,16.0,18.666666666666664,0.00314,0.0034799999999999996,98.75,101.25
60.0,59.9096008935072,19.014223364936555,0.00418860650730401,0.0005648601780924895,4,4,18.666666666666664,21.333333333333332,0.00416,0.0045,58.75,61.25
120.0,121.24999999848083,12.733601296890543,0.003139999999644681,1.7601194735683556,1,0,10.666666666666666,13.333333333333332,0.0028,0.00314,118.75,121.25
115.0,116.24999999892262,10.666666666707187,0.003921437359005257,1.3216847086640722,1,3,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,113.75,116.25
112.5,112.82573701837383,23.603253281390973,0.003617623047801283,0.053909100329716964,5,2,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,111.25,113.75
75.0,74.56724386115859,18.342096593758065,0.004235901327320243,0.14499235836421703,3,4,16.0,18.666666666666664,0.00416,0.0045,73.75,76.25
62.5,61.25008203854372,10.445950866332353,0.004332709820948085,0.7570653052661671,0,4,8.0,10.666666666666666,0.00416,0.0045,61.25,63.75
65.0,63.750002664360096,14.676180025670563,0.003162682874889063,0.04268596431647334,2,1,13.333333333333332,16.0,0.00314,0.0034799999999999996,63.75,66.25
62.5,62.520141658516096,18.945421540791067,0.0029891149840598897,0.00038431331007096365,4,0,18.666666666666664,21.333333333333332,0.0028,0.00314,61.25,63.75
105.0,103.75000020818041,13.333333322343302,0.0034370080787018403,1.6761420849985278,1,1,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,103.75,106.25
