t_tot_center,best_t_tot,best_amp,best_w_d,best_ramp,best_value,amp_idx,wd_idx,ramp_idx,amp_lower,amp_upper,w_d_lower,w_d_upper,ramp_lower,ramp_upper,t_tot_lower,t_tot_upper
82.5,82.20329777004,10.61819296118055,0.003819999612462919,0.13086349106511522,0.5192771668257239,0,2,0,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,81.25,83.75
115.0,114.91323238605507,16.106056958034134,0.003437410275153182,0.15782911947642694,0.0002173513880462281,3,1,0,16.0,18.666666666666664,0.00314,0.0034799999999999996,1e-10,0.5,113.75,116.25
95.0,95.45329605295267,19.06692627995878,0.0034754666896751763,0.12382509302220836,0.007807538734917606,4,1,0,18.666666666666664,21.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,93.75,96.25
57.5,57.266735990237784,13.569901622597637,0.0035258437210411945,0.22405646088569312,0.00033212001528521806,2,2,0,13.333333333333332,16.0,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,56.25,58.75
95.0,94.5978332193146,18.84410792520269,0.004234331295117237,0.14637376110522635,0.0007300909646423756,4,4,0,18.666666666666664,21.333333333333332,0.00416,0.0045,1e-10,0.5,93.75,96.25
87.5,87.01256518680093,16.27068631661966,0.004209512823715663,0.20038978801283225,6.991540929612431e-05,3,4,0,16.0,18.666666666666664,0.00416,0.0045,1e-10,0.5,86.25,88.75
72.5,72.89183906341734,13.118817764769783,0.004159806879500874,0.11532858047491082,0.1794904351196397,1,3,0,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,1e-10,0.5,71.25,73.75
82.5,82.39630377707158,13.171048176820792,0.004157480298691685,0.11948598808644653,0.08560925790718663,1,3,0,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,1e-10,0.5,81.25,83.75
102.5,103.74996788723219,18.27301996767364,0.003139454987929081,0.11354981759607365,0.05062075394197464,3,0,0,16.0,18.666666666666664,0.0028,0.00314,1e-10,0.5,101.25,103.75
105.0,104.60426548846999,15.668965910358468,0.0034807221824520525,0.1361270822556434,0.000526431378691757,2,2,0,13.333333333333332,16.0,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,103.75,106.25
112.5,112.89282784303461,16.096203020554952,0.0031167605200614415,0.12079855093601063,0.003938745100135757,3,0,0,16.0,18.666666666666664,0.0028,0.00314,1e-10,0.5,111.25,113.75
50.0,50.60642454941426,18.74123172381345,0.0034605823273139206,0.24297198912840498,0.05859623835927025,4,1,0,18.666666666666664,21.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,48.75,51.25
110.0,109.72156273284108,10.34706002300136,0.0038455371842677387,0.10769492847581554,0.00010098304099642413,0,3,0,8.0,10.666666666666666,0.0038199999999999996,0.00416,1e-10,0.5,108.75,111.25
105.0,105.1978370410184,15.73763734969828,0.003315500425102555,0.10365973345245316,0.003471971219073787,2,1,0,13.333333333333332,16.0,0.00314,0.0034799999999999996,1e-10,0.5,103.75,106.25
57.5,56.250230773622086,13.020120365203079,0.004170404293410349,0.2737410298352479,0.10898506825880683,1,4,0,10.666666666666666,13.333333333333332,0.00416,0.0045,1e-10,0.5,56.25,58.75
110.0,111.24098231929214,13.014840057393581,0.003139983391299144,0.0702885952607581,0.11287505755056818,1,0,0,10.666666666666666,13.333333333333332,0.0028,0.00314,1e-10,0.5,108.75,111.25
57.5,56.250061912369404,10.666666343632086,0.004264725836767368,0.23342519787769175,0.43229562370646785,0,4,0,8.0,10.666666666666666,0.00416,0.0045,1e-10,0.5,56.25,58.75
112.5,112.37247099793369,11.217064793989266,0.003438030578339265,0.08611054025182123,0.00016268803293672688,1,1,0,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,111.25,113.75
102.5,102.32926417008093,18.746507110832308,0.003489047242311118,0.14016199263466075,0.00030003081174970566,4,2,0,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,101.25,103.75
117.5,117.46448057896175,16.468561505966782,0.0042342826069212474,0.1379144596228465,0.0003453291590113575,3,4,0,16.0,18.666666666666664,0.00416,0.0045,1e-10,0.5,116.25,118.75
80.0,78.75012044559685,13.239897597969621,0.0034723337040178594,0.19744490995798375,0.36388359518244184,1,1,0,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,78.75,81.25
102.5,102.16823834147205,18.069803948625403,0.0034871565043289904,0.12606792202326722,0.001444570932877527,3,2,0,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,101.25,103.75
70.0,69.02742590678038,10.491197374184136,0.004441161721375898,0.09845131096290356,0.37179263033663024,0,4,0,8.0,10.666666666666666,0.00416,0.0045,1e-10,0.5,68.75,71.25
77.5,78.09888769949877,16.1645804435018,0.004328248978883397,0.14402657189476178,0.017510297517677874,3,4,0,16.0,18.666666666666664,0.00416,0.0045,1e-10,0.5,76.25,78.75
82.5,82.73950099922422,21.61273491536609,0.004151422721005969,0.11558128395118228,0.10675586377697444,5,3,0,21.333333333333332,24.0,0.0038199999999999996,0.00416,1e-10,0.5,81.25,83.75
55.0,53.7500011780124,10.666666551900168,0.0041904973224278904,0.22012042603483503,0.40187735594725627,0,4,0,8.0,10.666666666666666,0.00416,0.0045,1e-10,0.5,53.75,56.25
57.5,58.18654181237685,16.393586333022228,0.003520749401439927,0.2612397624644041,0.015820713990855766,3,2,0,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,56.25,58.75
72.5,72.72922515932798,21.52706490264457,0.0031352887560866798,0.20336421303744062,0.019076135034541135,5,0,0,21.333333333333332,24.0,0.0028,0.00314,1e-10,0.5,71.25,73.75
67.5,66.25000508976376,15.9805482478653,0.004155740426684399,0.1824645943786393,0.08084415504130509,2,3,0,13.333333333333332,16.0,0.0038199999999999996,0.00416,1e-10,0.5,66.25,68.75
55.0,54.59689565926866,11.875413090231806,0.0034537121414622493,0.26290102134121024,0.004198715227604362,1,1,0,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,53.75,56.25
55.0,55.21244392039387,16.344163944891598,0.003631408096306346,0.2646549086769958,0.01804965795133628,3,2,0,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,53.75,56.25
55.0,55.293889086842775,16.87892532899301,0.0033443479408748525,0.4953149951042843,4.106877921792217e-06,3,1,0,16.0,18.666666666666664,0.00314,0.0034799999999999996,1e-10,0.5,53.75,56.25
67.5,67.13347749527374,15.935635204422137,0.004316435401671808,0.18725902387916876,0.1093541141332962,2,4,0,13.333333333333332,16.0,0.00416,0.0045,1e-10,0.5,66.25,68.75
105.0,105.01601033240503,18.31877557384125,0.0033118645434869354,0.15997480704617734,0.00015108213115633119,3,1,0,16.0,18.666666666666664,0.00314,0.0034799999999999996,1e-10,0.5,103.75,106.25
120.0,119.94822854361321,21.810585269501797,0.003620283992335678,0.1087727791695467,9.119798359067099e-05,5,2,0,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,118.75,121.25
72.5,71.812820433509,15.982294070003132,0.0034113014318685702,0.20342402511349775,0.12427171870035761,2,1,0,13.333333333333332,16.0,0.00314,0.0034799999999999996,1e-10,0.5,71.25,73.75
85.0,84.50795223011396,19.084633817371795,0.0031293125321565423,0.1467299865700647,0.09883974966446274,4,0,0,18.666666666666664,21.333333333333332,0.0028,0.00314,1e-10,0.5,83.75,86.25
70.0,70.26894867471384,21.727713371709154,0.0034464812923937797,0.19538334417971462,0.004899275255648294,5,1,0,21.333333333333332,24.0,0.00314,0.0034799999999999996,1e-10,0.5,68.75,71.25
115.0,116.24999429210288,10.679337602127069,0.0031399997597946296,0.05816787105558079,0.13976240917731586,1,0,0,10.666666666666666,13.333333333333332,0.0028,0.00314,1e-10,0.5,113.75,116.25
110.0,110.4548724126963,21.978558471566725,0.003500661696736479,0.13613703171899247,0.0010327218093157719,5,2,0,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,108.75,111.25
65.0,64.18655514307254,16.033168341165606,0.0042144331487068525,0.27874557907511505,0.06470705748817046,3,4,0,16.0,18.666666666666664,0.00416,0.0045,1e-10,0.5,63.75,66.25
97.5,97.0986135980136,15.951538981584951,0.0038201374456116196,0.11403999899838366,0.003448006526671256,2,3,0,13.333333333333332,16.0,0.0038199999999999996,0.00416,1e-10,0.5,96.25,98.75
115.0,115.3008124260769,16.18551754098684,0.0038421032886502694,0.1163758996160266,0.004873213753463246,3,3,0,16.0,18.666666666666664,0.0038199999999999996,0.00416,1e-10,0.5,113.75,116.25
70.0,70.06188086791916,19.77723300596166,0.004141092930841491,0.17756318692859763,0.039614030814713944,4,3,0,18.666666666666664,21.333333333333332,0.0038199999999999996,0.00416,1e-10,0.5,68.75,71.25
102.5,102.05912539142484,21.52193030297524,0.0035192278958612365,0.14034612824066894,0.0017660522023027624,5,2,0,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,101.25,103.75
97.5,98.7116824200806,10.482051969329023,0.003804184510980315,0.06473276961046624,0.093436648013884,0,2,0,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,96.25,98.75
65.0,63.75001299629693,13.720137966146964,0.0041845616065098595,0.15587540744034986,0.14775489665928399,2,4,0,13.333333333333332,16.0,0.00416,0.0045,1e-10,0.5,63.75,66.25
107.5,107.96615135392554,13.80386505230215,0.0034416937502464574,0.10521383467639982,0.00043588336153600814,2,1,0,13.333333333333332,16.0,0.00314,0.0034799999999999996,1e-10,0.5,106.25,108.75
72.5,72.37760076083048,19.92907312255911,0.003434208771375967,0.23478799609367992,0.00128463673101205,4,1,0,18.666666666666664,21.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,71.25,73.75
82.5,82.15744284541734,16.06468545520668,0.004359405509901833,0.17383931898147978,0.00011762686313390623,3,4,0,16.0,18.666666666666664,0.00416,0.0045,1e-10,0.5,81.25,83.75
77.5,77.73177856395343,15.74597931947082,0.004485532250440281,0.14058425275655417,0.003500376348797899,2,4,0,13.333333333333332,16.0,0.00416,0.0045,1e-10,0.5,76.25,78.75
82.5,82.62289312800343,18.92629440772573,0.003739709808910342,0.18492070212303066,0.032244854445351356,4,2,0,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,81.25,83.75
55.0,55.47829351121516,13.387014782426414,0.003477114522535952,0.28286008511473487,0.0015924714899252382,2,1,0,13.333333333333332,16.0,0.00314,0.0034799999999999996,1e-10,0.5,53.75,56.25
65.0,64.5816165415126,13.502462060637866,0.003156355614319415,0.25487811431018537,0.0019489945167281185,2,1,0,13.333333333333332,16.0,0.00314,0.0034799999999999996,1e-10,0.5,63.75,66.25
117.5,117.77706588086976,13.55422919239517,0.003573475570900392,0.1321996217554282,3.783138799196127e-05,2,2,0,13.333333333333332,16.0,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,116.25,118.75
80.0,79.3347273517376,16.346410143902954,0.003133989325085614,0.17741347604228788,0.17481004236813608,3,0,0,16.0,18.666666666666664,0.0028,0.00314,1e-10,0.5,78.75,81.25
110.0,109.93997902102276,21.350421459430695,0.0034611065791633603,0.11238480682766985,0.011414860507230208,5,1,0,21.333333333333332,24.0,0.00314,0.0034799999999999996,1e-10,0.5,108.75,111.25
102.5,102.54964199535215,12.888236067807053,0.0038652464237366626,0.1161609259961018,0.00016566630087325816,1,3,0,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,1e-10,0.5,101.25,103.75
77.5,78.67394756161846,16.284992697443236,0.003811620062446547,0.1284249939056471,0.08706496759221768,3,2,0,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,76.25,78.75
95.0,96.24987299702222,13.31164015268006,0.003446207379213806,0.08341066131074973,0.2338910584141241,1,1,0,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,93.75,96.25
85.0,85.12480390668989,16.3746138611917,0.004355359581069,0.21951740017925453,0.0001741705103565506,3,4,0,16.0,18.666666666666664,0.00416,0.0045,1e-10,0.5,83.75,86.25
60.0,60.22073742379343,18.77175531252814,0.002975860012529577,0.3505046302355838,0.018087823993236843,4,0,0,18.666666666666664,21.333333333333332,0.0028,0.00314,1e-10,0.5,58.75,61.25
87.5,88.74995509862137,10.666659784438624,0.0038032088774123166,0.068830335239485,0.4544567796383727,0,2,0,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,86.25,88.75
52.5,52.5372127678732,19.05904549036698,0.0030323576179221772,0.42118293338185925,0.02071158102565169,4,0,0,18.666666666666664,21.333333333333332,0.0028,0.00314,1e-10,0.5,51.25,53.75
50.0,49.83670783776423,21.487427169038067,0.00364932572788261,0.2584729052607316,0.06592107465152479,5,2,0,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,48.75,51.25
50.0,48.75000926114233,10.664721123376854,0.004160013001517373,0.28268491248645067,0.1580965180440457,0,4,0,8.0,10.666666666666666,0.00416,0.0045,1e-10,0.5,48.75,51.25
117.5,117.49803020043427,10.501588951374776,0.0035155738773173665,0.09213190192245295,4.782120352455081e-05,0,2,0,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,116.25,118.75
90.0,91.24970887561551,13.269208319352895,0.0038199655633965367,0.08264063096326608,0.0793373788128626,1,2,0,10.666666666666666,13.333333333333332,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,88.75,91.25
92.5,92.08215150657557,14.0675130438133,0.004203227309498543,0.18281045972713383,1.6788110590452204e-05,2,4,0,13.333333333333332,16.0,0.00416,0.0045,1e-10,0.5,91.25,93.75
75.0,73.75061498052511,13.238385717810024,0.003102100466452551,0.254398173335902,0.242434728712918,1,0,0,10.666666666666666,13.333333333333332,0.0028,0.00314,1e-10,0.5,73.75,76.25
92.5,93.74989177896188,9.506912721501864,0.0029815732466153687,0.07115269637958534,0.6590697315065757,0,0,0,8.0,10.666666666666666,0.0028,0.00314,1e-10,0.5,91.25,93.75
120.0,119.85971266582521,11.989458179853909,0.003844699930071093,0.08803579001830752,0.006402300248660368,1,3,0,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,1e-10,0.5,118.75,121.25
55.0,55.284291772943725,18.899293342199815,0.004190080256234158,0.23394154026632902,0.01783681262155171,4,4,0,18.666666666666664,21.333333333333332,0.00416,0.0045,1e-10,0.5,53.75,56.25
112.5,111.82036441023126,21.769958446850694,0.0033936161085516086,0.13685623546194042,0.0009656869614980959,5,1,0,21.333333333333332,24.0,0.00314,0.0034799999999999996,1e-10,0.5,111.25,113.75
60.0,60.656376507749464,21.765822760930885,0.003625624669423626,0.47045082174958347,0.004443745677606499,5,2,0,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,58.75,61.25
75.0,75.66865280551052,18.48054568998614,0.004316540603064428,0.14858858792679214,0.014535601519050497,3,4,0,16.0,18.666666666666664,0.00416,0.0045,1e-10,0.5,73.75,76.25
100.0,101.24996666937713,18.049682629246384,0.0031337387696314554,0.10455631599404919,0.08926248900539518,3,0,0,16.0,18.666666666666664,0.0028,0.00314,1e-10,0.5,98.75,101.25
82.5,83.74927398720412,10.613350813693563,0.003479998886633724,0.08121425902839888,0.655823982517572,0,1,0,8.0,10.666666666666666,0.00314,0.0034799999999999996,1e-10,0.5,81.25,83.75
67.5,68.74883725162633,10.634944016840643,0.004407361785079646,0.09426338527163898,0.3717576649888341,0,4,0,8.0,10.666666666666666,0.00416,0.0045,1e-10,0.5,66.25,68.75
77.5,77.25697838684574,18.74955013175449,0.004345629517476701,0.17045758883100806,0.0017595570333827824,4,4,0,18.666666666666664,21.333333333333332,0.00416,0.0045,1e-10,0.5,76.25,78.75
90.0,90.06360369863589,16.130712642828822,0.003431536925310154,0.16840479134163203,0.13672797372167633,3,1,0,16.0,18.666666666666664,0.00314,0.0034799999999999996,1e-10,0.5,88.75,91.25
87.5,87.9677534427536,19.008194456449242,0.004254831421103767,0.1943087017741742,0.00013935452921316982,4,4,0,18.666666666666664,21.333333333333332,0.00416,0.0045,1e-10,0.5,86.25,88.75
52.5,53.74999999996011,16.18121123590227,0.0035862660347946176,0.34611777864008286,0.00742497518402853,3,2,0,16.0,18.666666666666664,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,51.25,53.75
112.5,112.25718512799159,10.433660643896587,0.0035638902509692112,0.0936538192865509,7.028267938206007e-05,0,2,0,8.0,10.666666666666666,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,111.25,113.75
100.0,99.85599602704221,21.65508003268042,0.003508971619377026,0.21658041441882583,0.003202342941363433,5,2,0,21.333333333333332,24.0,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,98.75,101.25
55.0,55.810043229502234,18.881981485673872,0.0036166227898900972,0.4895926534556615,0.001792118313528325,4,2,0,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,53.75,56.25
92.5,93.74967389064138,13.284467510811144,0.0031399979439210223,0.08533260243860159,0.39533041001713254,1,0,0,10.666666666666666,13.333333333333332,0.0028,0.00314,1e-10,0.5,91.25,93.75
75.0,73.75012237530655,13.284081554988356,0.0034741591628703414,0.12891080973774113,0.29416726396018894,1,1,0,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,73.75,76.25
55.0,56.23774949272968,18.858675534604625,0.0034523927717737073,0.2770152358117375,0.03622194948969944,4,1,0,18.666666666666664,21.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,53.75,56.25
62.5,62.322851165926004,18.697866523585734,0.00422883885134946,0.26679883249720243,0.005428685136909096,4,4,0,18.666666666666664,21.333333333333332,0.00416,0.0045,1e-10,0.5,61.25,63.75
80.0,80.3140261444043,21.404339722940815,0.0031359109977953255,0.2462343356263153,0.0002556704962940346,5,0,0,21.333333333333332,24.0,0.0028,0.00314,1e-10,0.5,78.75,81.25
55.0,54.46732365711084,13.614323603279855,0.0038577920221277238,0.24543762792803037,0.001822661097518075,2,3,0,13.333333333333332,16.0,0.0038199999999999996,0.00416,1e-10,0.5,53.75,56.25
107.5,107.70040662473687,21.81415709118086,0.003129052584490362,0.1704649692040672,0.000188883997612984,5,0,0,21.333333333333332,24.0,0.0028,0.00314,1e-10,0.5,106.25,108.75
107.5,108.12439073095445,10.779572216396716,0.003586934514602727,0.07762238552833253,0.0020694644241726445,1,2,0,10.666666666666666,13.333333333333332,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,106.25,108.75
120.0,119.38820455880021,13.476738628868326,0.003126975947891456,0.10464306735480329,0.00016566620657628838,2,0,0,13.333333333333332,16.0,0.0028,0.00314,1e-10,0.5,118.75,121.25
92.5,91.25000681401359,10.658415157130694,0.0034799987968415816,0.1386696158467919,0.6403123629601235,0,1,0,8.0,10.666666666666666,0.00314,0.0034799999999999996,1e-10,0.5,91.25,93.75
87.5,87.45948547260069,21.470736660925688,0.004201599963080963,0.17740629475501948,0.000760954800183583,5,4,0,21.333333333333332,24.0,0.00416,0.0045,1e-10,0.5,86.25,88.75
110.0,110.32748512585685,10.72980211692103,0.003522114243269322,0.07755227609033323,0.0014236342837466815,1,2,0,10.666666666666666,13.333333333333332,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,108.75,111.25
90.0,90.17843898572382,18.7677917595085,0.0038029008082110754,0.16540852161934833,0.0007008479127374955,4,2,0,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,88.75,91.25
112.5,112.58134302761225,18.76105384513259,0.003117431635378458,0.1291807874544906,0.0006215548941559363,4,0,0,18.666666666666664,21.333333333333332,0.0028,0.00314,1e-10,0.5,111.25,113.75
55.0,53.75059180071626,12.31511697136334,0.004178015402999816,0.2959853973939027,0.08198009855647051,1,4,0,10.666666666666666,13.333333333333332,0.00416,0.0045,1e-10,0.5,53.75,56.25
100.0,100.02948755584269,21.615956669565115,0.004199320697721975,0.11419781456164599,0.005728949533944498,5,4,0,21.333333333333332,24.0,0.00416,0.0045,1e-10,0.5,98.75,101.25
72.5,72.99581679973231,15.999999081690708,0.0041599925731771745,0.14562362888288696,0.05845160663078172,2,3,0,13.333333333333332,16.0,0.0038199999999999996,0.00416,1e-10,0.5,71.25,73.75
120.0,120.05229256456023,10.573866318427168,0.003825246155242989,0.09043540312491465,0.0008559904779750067,0,3,0,8.0,10.666666666666666,0.0038199999999999996,0.00416,1e-10,0.5,118.75,121.25
112.5,112.4561068479421,21.527837254700913,0.004168721513952506,0.12101576684151577,0.00325077001872288,5,4,0,21.333333333333332,24.0,0.00416,0.0045,1e-10,0.5,111.25,113.75
52.5,51.25064236415199,10.411311966801623,0.0031083195788345155,0.19088613972687593,0.005036728211856091,0,0,0,8.0,10.666666666666666,0.0028,0.00314,1e-10,0.5,51.25,53.75
60.0,59.60459204219065,16.371236188415835,0.0038220407654264246,0.22278024747654498,0.0008871044464472203,3,3,0,16.0,18.666666666666664,0.0038199999999999996,0.00416,1e-10,0.5,58.75,61.25
120.0,119.84859526914694,13.841569404711286,0.0041956340439215775,0.16135851746174878,0.001640133645178289,2,4,0,13.333333333333332,16.0,0.00416,0.0045,1e-10,0.5,118.75,121.25
102.5,102.48861134406125,18.7008216925535,0.004198855121215777,0.15329355245917248,0.00015053631486822229,4,4,0,18.666666666666664,21.333333333333332,0.00416,0.0045,1e-10,0.5,101.25,103.75
120.0,120.0823333048884,13.605120181695435,0.003831175074827985,0.1831295668203526,8.585505570041642e-05,2,3,0,13.333333333333332,16.0,0.0038199999999999996,0.00416,1e-10,0.5,118.75,121.25
50.0,51.2499998475701,16.3499145559787,0.0038328454469759693,0.4045856014092203,0.008185906928531703,3,3,0,16.0,18.666666666666664,0.0038199999999999996,0.00416,1e-10,0.5,48.75,51.25
97.5,97.02699437707965,18.972315361771013,0.0034909621924332623,0.14419385081620656,0.0009657595792721226,4,2,0,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,96.25,98.75
110.0,110.41454387563083,18.970317380409163,0.003503179965502286,0.11759480722154955,0.0019130831703186035,4,2,0,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,108.75,111.25
85.0,85.13517417545033,13.277377949330019,0.00432941767698299,0.13210960531109978,0.00031659297873328456,1,4,0,10.666666666666666,13.333333333333332,0.00416,0.0045,1e-10,0.5,83.75,86.25
90.0,89.98588059085711,13.240389591621042,0.004042230483494965,0.10437196758846196,0.004863043425292497,1,3,0,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,1e-10,0.5,88.75,91.25
62.5,62.41662419897635,16.57344344458865,0.004181028545908957,0.24502304973276928,0.041734323265731746,3,4,0,16.0,18.666666666666664,0.00416,0.0045,1e-10,0.5,61.25,63.75
80.0,81.24975831824783,10.473759435164537,0.004499981153974449,0.0787055952137447,0.17405286406253367,0,4,0,8.0,10.666666666666666,0.00416,0.0045,1e-10,0.5,78.75,81.25
115.0,115.03705270878154,18.73334601711672,0.0031168320117943224,0.10166511213927397,0.0011432474605475992,4,0,0,18.666666666666664,21.333333333333332,0.0028,0.00314,1e-10,0.5,113.75,116.25
97.5,97.26700677068172,18.15909533145007,0.0030921434028041927,0.1426220752937755,0.11372136920133848,3,0,0,16.0,18.666666666666664,0.0028,0.00314,1e-10,0.5,96.25,98.75
112.5,111.9237592410054,16.19860928421983,0.003452045801176455,0.15256054092556423,0.0001911083473243467,3,1,0,16.0,18.666666666666664,0.00314,0.0034799999999999996,1e-10,0.5,111.25,113.75
102.5,102.53979273204904,17.94816656624828,0.00421438738055306,0.14121899050755402,0.00044339570745070573,3,4,0,16.0,18.666666666666664,0.00416,0.0045,1e-10,0.5,101.25,103.75
85.0,86.21118056985317,15.872286831600036,0.0034747344998206755,0.12452252185095627,0.13670728609767052,2,1,0,13.333333333333332,16.0,0.00314,0.0034799999999999996,1e-10,0.5,83.75,86.25
52.5,51.25003875893895,10.512286733169026,0.0038200039158042317,0.333136594498303,0.09635217867618956,0,3,0,8.0,10.666666666666666,0.0038199999999999996,0.00416,1e-10,0.5,51.25,53.75
67.5,68.03618356729453,21.423626655262108,0.003476897965851094,0.1963869616660675,0.012460017726191699,5,1,0,21.333333333333332,24.0,0.00314,0.0034799999999999996,1e-10,0.5,66.25,68.75
67.5,67.69530249182863,21.522384642101702,0.0041027120392063,0.2204892545635599,0.010136757958166487,5,3,0,21.333333333333332,24.0,0.0038199999999999996,0.00416,1e-10,0.5,66.25,68.75
105.0,104.71396212457277,18.773225640383398,0.004198571469763595,0.10717725331747234,0.011339177623434692,4,4,0,18.666666666666664,21.333333333333332,0.00416,0.0045,1e-10,0.5,103.75,106.25
70.0,71.24992570471704,13.333328349434026,0.003465767753338345,0.1258702598056792,0.29750125291601387,1,1,0,10.666666666666666,13.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,68.75,71.25
70.0,70.28483017167994,19.165618693260125,0.004275703776062533,0.20314791449346445,0.01220318317221802,4,4,0,18.666666666666664,21.333333333333332,0.00416,0.0045,1e-10,0.5,68.75,71.25
117.5,117.50937792323964,18.769048293472157,0.0035090915369992465,0.1565055372768406,7.801409105023909e-05,4,2,0,18.666666666666664,21.333333333333332,0.0034799999999999996,0.0038199999999999996,1e-10,0.5,116.25,118.75
100.0,99.46903942524186,13.137916607531524,0.0038613367406610056,0.12007365156375768,0.0002437920358204402,1,3,0,10.666666666666666,13.333333333333332,0.0038199999999999996,0.00416,1e-10,0.5,98.75,101.25
107.5,108.74997659726785,10.666665926529804,0.003139998995323247,0.05779830208969257,0.5441455340917394,0,0,0,8.0,10.666666666666666,0.0028,0.00314,1e-10,0.5,106.25,108.75
107.5,107.23684740643439,10.359298398047114,0.0038986443419329777,0.09070925081793377,0.00016814625224317046,0,3,0,8.0,10.666666666666666,0.0038199999999999996,0.00416,1e-10,0.5,106.25,108.75
70.0,71.2324957604063,15.67483283556501,0.004159990052712483,0.13691074094755762,0.09158554631810409,2,3,0,13.333333333333332,16.0,0.0038199999999999996,0.00416,1e-10,0.5,68.75,71.25
90.0,90.58700340505978,12.985076992415577,0.004197275116702257,0.14255223143488832,0.0006575876254927328,1,4,0,10.666666666666666,13.333333333333332,0.00416,0.0045,1e-10,0.5,88.75,91.25
90.0,90.41268550336059,21.557776258244193,0.003470838205090531,0.12911948908824356,0.03212512015424894,5,1,0,21.333333333333332,24.0,0.00314,0.0034799999999999996,1e-10,0.5,88.75,91.25
90.0,90.19134991226692,18.917228336308114,0.0034788500386932234,0.11588263222042532,0.0360277792069031,4,1,0,18.666666666666664,21.333333333333332,0.00314,0.0034799999999999996,1e-10,0.5,88.75,91.25
95.0,93.75022723426176,13.076900851922195,0.004167504168282152,0.18259945171070538,0.01123771531716384,1,4,0,10.666666666666666,13.333333333333332,0.00416,0.0045,1e-10,0.5,93.75,96.25
115.0,115.32640837241865,13.49487719034091,0.003856796664981719,0.13099830207882532,0.00784513555363861,2,3,0,13.333333333333332,16.0,0.0038199999999999996,0.00416,1e-10,0.5,113.75,116.25
70.0,68.75179683717626,10.665806955778852,0.0030473141354019897,0.21029239037611044,0.639773000042601,0,0,0,8.0,10.666666666666666,0.0028,0.00314,1e-10,0.5,68.75,71.25
55.0,53.750063845110375,10.58993548405658,0.0033988910890715793,0.29708377586498713,0.05043426493649562,0,1,0,8.0,10.666666666666666,0.00314,0.0034799999999999996,1e-10,0.5,53.75,56.25
80.0,78.91329836334891,16.997438796468526,0.0034596977062603135,0.18447278618171062,0.13176619110020554,3,1,0,16.0,18.666666666666664,0.00314,0.0034799999999999996,1e-10,0.5,78.75,81.25
